Number|"Post ID"|"Product ID"|Affiliate|"Product Title"|Brand|"Image URL"|Price|RRP|Link|Status
"28 of 5914 (0.47%)"|12598|3100_712430430|awin|"Michael Kors Jet set travel medium tote, Brown"|"House of Fraser"|http://images.productserve.com/preview/0/3100/30/04/712430430.jpg|260.00|0.00|http://www.awin1.com/pclick.php?p=712430430&a=99908&m=3100|"Updated by ID"
"29 of 5914 (0.49%)"|12597|3100_712430424|awin|"Michael Kors Jet set travel medium tote bag, Navy"|"House of Fraser"|http://images.productserve.com/preview/0/3100/24/04/712430424.jpg|260.00|0.00|http://www.awin1.com/pclick.php?p=712430424&a=99908&m=3100|"Updated by ID"
"30 of 5914 (0.51%)"|12596|3100_689870625|awin|"Michael Kors Jet set item tote bag, Black"|"House of Fraser"|http://images.productserve.com/preview/0/3100/25/06/689870625.jpg|170.00|0.00|http://www.awin1.com/pclick.php?p=689870625&a=99908&m=3100|"Updated by ID"
"31 of 5914 (0.52%)"|12595|3100_712430412|awin|"Michael Kors Jet set chain tote, Brown"|"House of Fraser"|http://images.productserve.com/preview/0/3100/12/04/712430412.jpg|220.00|0.00|http://www.awin1.com/pclick.php?p=712430412&a=99908&m=3100|"Updated by ID"
"32 of 5914 (0.54%)"|12594|3100_712430410|awin|"Michael Kors Hamilton large tote bag, Brown"|"House of Fraser"|http://images.productserve.com/preview/0/3100/10/04/712430410.jpg|310.00|0.00|http://www.awin1.com/pclick.php?p=712430410&a=99908&m=3100|"Updated by ID"
"33 of 5914 (0.56%)"|12593|3100_702100379|awin|"Michael Kors Hamilton large tote bag, Blue"|"House of Fraser"|http://images.productserve.com/preview/0/3100/79/03/702100379.jpg|310.00|0.00|http://www.awin1.com/pclick.php?p=702100379&a=99908&m=3100|"Updated by ID"
"34 of 5914 (0.57%)"|12592|3100_672678835|awin|"Michael Kors MK5556 Lexington Gold Ladies Bracelet Watch, Gold"|"House of Fraser"|http://images.productserve.com/preview/0/3100/35/88/672678835.jpg|229.00|0.00|http://www.awin1.com/pclick.php?p=672678835&a=99908&m=3100|"Updated by ID"
"35 of 5914 (0.59%)"|12591|3100_673685261|awin|"Michael Kors MK5503 Bradshaw Rose Gold Ladies Watch, Rose Gold"|"House of Fraser"|http://images.productserve.com/preview/0/3100/61/52/673685261.jpg|229.00|0.00|http://www.awin1.com/pclick.php?p=673685261&a=99908&m=3100|"Updated by ID"
"36 of 5914 (0.61%)"|12590|3100_650121125|awin|"Michael Kors MK5057 Ritz Silver and Gold Ladies Watch, Silver"|"House of Fraser"|http://images.productserve.com/preview/0/3100/25/11/650121125.jpg|229.00|0.00|http://www.awin1.com/pclick.php?p=650121125&a=99908&m=3100|"Updated by ID"
"37 of 5914 (0.63%)"|12589|3100_676878379|awin|"Michael Kors MK3192 Darci Rose Gold Ladies Bracelet Watch, Rose Gold"|"House of Fraser"|http://images.productserve.com/preview/0/3100/79/83/676878379.jpg|229.00|0.00|http://www.awin1.com/pclick.php?p=676878379&a=99908&m=3100|"Updated by ID"
"38 of 5914 (0.64%)"|12588|674180039|awin|"Michael Kors Mk3191 Darci Gold Ladies Bracelet Watch, Gold"||||||"Not Found"
"39 of 5914 (0.66%)"|12587|674180037|awin|"Michael Kors Mk3190 Ladies Metals Watch, Silver"||||||"Not Found"
"40 of 5914 (0.68%)"|12586|689720141|awin|"Michael Kors Jet Set Travel Small Ziptop Tote Bag, Brown"||||||"Not Found"
"41 of 5914 (0.69%)"|12585|3100_611909615|awin|"Michael Kors Jet set large ziparound purse, Brown"|"House of Fraser"|http://images.productserve.com/preview/0/3100/15/96/611909615.jpg|125.00|0.00|http://www.awin1.com/pclick.php?p=611909615&a=99908&m=3100|"Updated by ID"
"42 of 5914 (0.71%)"|12584|671399627|awin|"Michael Kors Jet Set Item Monogram Tote, Brown"||||||"Not Found"
"43 of 5914 (0.73%)"|12583|3100_672390809|awin|"Michael Kors Bedford shoulder bag, Black"|"House of Fraser"|http://images.productserve.com/preview/0/3100/09/08/672390809.jpg|330.00|0.00|http://www.awin1.com/pclick.php?p=672390809&a=99908&m=3100|"Updated by ID"
"44 of 5914 (0.74%)"|12582|3285767191|awin|"Michael Kors 0mk6006 square Sunglasses"||||||"Not Found"
"45 of 5914 (0.76%)"|12581|5678_3064971043|awin|"Vero Moda Petite Belted Trench Coat - Brown"|ASOS|http://images.productserve.com/preview/8/5678/43/10/3064971043.jpg|70.00|70.00|http://www.awin1.com/pclick.php?p=3064971043&a=99908&m=5678|"Updated by ID"
"46 of 5914 (0.78%)"|12580|3177638825|awin|"Petite 28in Blue Authentic Acid Wash Skinny Jeans"||||||"Not Found"
"47 of 5914 (0.79%)"|12579|3222347697|awin|"Wallis Petite Mint Biker Jacket, Mint"||||||"Not Found"
"48 of 5914 (0.81%)"|12573|3100_3153163109|awin|"Viyella Petite Floral Crinkle Dress, Indigo"|"House of Fraser"|http://images.productserve.com/preview/0/3100/09/31/3153163109.jpg|119.00|0.00|http://www.awin1.com/pclick.php?p=3153163109&a=99908&m=3100|"Updated by ID"
"49 of 5914 (0.83%)"|12572|3295477195|awin|"Dash Straight Leg Petite Trouser, White"||||||"Not Found"
"50 of 5914 (0.85%)"|12571|3297011827|awin|"Jacques Vert Petite Blurred Floral Dress, Light Pink"||||||"Not Found"
"51 of 5914 (0.86%)"|12570|3100_3241069341|awin|"Jacques Vert Petite Corded Lace Dress, Light Pink"|"House of Fraser"|http://images.productserve.com/preview/0/3100/41/93/3241069341.jpg|199.00|0.00|http://www.awin1.com/pclick.php?p=3241069341&a=99908&m=3100|"Updated by ID"
"52 of 5914 (0.88%)"|12569|3100_3301098105|awin|"CC Petite Tailored Shift Dress, Pink"|"House of Fraser"|http://images.productserve.com/preview/0/3100/05/81/3301098105.jpg|159.00|0.00|http://www.awin1.com/pclick.php?p=3301098105&a=99908&m=3100|"Updated by ID"
"53 of 5914 (0.90%)"|12568|3100_3297016311|awin|"CC Petite Sheer Detail Floral Dress, Multi-Coloured"|"House of Fraser"|http://images.productserve.com/preview/0/3100/11/63/3297016311.jpg|149.00|0.00|http://www.awin1.com/pclick.php?p=3297016311&a=99908&m=3100|"Updated by ID"
"54 of 5914 (0.91%)"|12567|3100_3305783139|awin|"CC Petite Embellished Blouse, Coral"|"House of Fraser"|http://images.productserve.com/preview/0/3100/39/31/3305783139.jpg|99.90|0.00|http://www.awin1.com/pclick.php?p=3305783139&a=99908&m=3100|"Updated by ID"
"55 of 5914 (0.93%)"|12566|3100_3182897631|awin|"CC Petite Midnight Blue Straight Leg Jeans, Navy"|"House of Fraser"|http://images.productserve.com/preview/0/3100/31/76/3182897631.jpg|69.90|0.00|http://www.awin1.com/pclick.php?p=3182897631&a=99908&m=3100|"Updated by ID"
"56 of 5914 (0.95%)"|12565|3100_3204981847|awin|"CC Petite 3/4 Sleeve V Neck Top, Pink"|"House of Fraser"|http://images.productserve.com/preview/0/3100/47/18/3204981847.jpg|29.90|0.00|http://www.awin1.com/pclick.php?p=3204981847&a=99908&m=3100|"Updated by ID"
"57 of 5914 (0.96%)"|12564|3100_3054995575|awin|"CC Petite embroidered square stripe jersey, Natural"|"House of Fraser"|http://images.productserve.com/preview/0/3100/75/55/3054995575.jpg|49.90|0.00|http://www.awin1.com/pclick.php?p=3054995575&a=99908&m=3100|"Updated by ID"
"58 of 5914 (0.98%)"|12563|1831_3239314097|awin|"Womens Wallis Petite Grey Drape Jacket, grey"|Bhs|http://images.productserve.com/preview/1/1831/97/40/3239314097.jpg|33.00|0.00|http://www.awin1.com/pclick.php?p=3239314097&a=99908&m=1831|"Updated by ID"
"59 of 5914 (1.00%)"|12562|1831_3244771771|awin|"Womens Wallis Petite Coral Crepe Jacket, coral"|Bhs|http://images.productserve.com/preview/1/1831/71/17/3244771771.jpg|33.00|0.00|http://www.awin1.com/pclick.php?p=3244771771&a=99908&m=1831|"Updated by ID"
"60 of 5914 (1.01%)"|12561|1203_3243727409|awin|"Jacques Vert Petite Edge to Edge Jacket, Light Pink"|"John Lewis"|http://images.productserve.com/preview/3/1203/09/74/3243727409.jpg|149.00|149.00|http://www.awin1.com/pclick.php?p=3243727409&a=99908&m=1203|"Updated by ID"
"61 of 5914 (1.03%)"|12560|3100_3305783115|awin|"CC Petite Notch Collar Jacket, Pink"|"House of Fraser"|http://images.productserve.com/preview/0/3100/15/31/3305783115.jpg|159.00|0.00|http://www.awin1.com/pclick.php?p=3305783115&a=99908&m=3100|"Updated by ID"
"62 of 5914 (1.05%)"|12559|3100_3305782955|awin|"CC Petite Cotton Biker Jacket, Stone"|"House of Fraser"|http://images.productserve.com/preview/0/3100/55/29/3305782955.jpg|99.90|0.00|http://www.awin1.com/pclick.php?p=3305782955&a=99908&m=3100|"Updated by ID"
"63 of 5914 (1.07%)"|12555|3100_3217478059|awin|"DKNY Saffiano tan tote bag, Tan"|"House of Fraser"|http://images.productserve.com/preview/0/3100/59/80/3217478059.jpg|190.00|0.00|http://www.awin1.com/pclick.php?p=3217478059&a=99908&m=3100|"Updated by ID"
"64 of 5914 (1.08%)"|12554|3100_3213387425|awin|"DKNY Saffiano tan large double zip tote bag, Tan"|"House of Fraser"|http://images.productserve.com/preview/0/3100/25/74/3213387425.jpg|205.00|0.00|http://www.awin1.com/pclick.php?p=3213387425&a=99908&m=3100|"Updated by ID"
"65 of 5914 (1.10%)"|12553|3100_3207811137|awin|"DKNY Saffiano orange tote bag, Orange"|"House of Fraser"|http://images.productserve.com/preview/0/3100/37/11/3207811137.jpg|205.00|0.00|http://www.awin1.com/pclick.php?p=3207811137&a=99908&m=3100|"Updated by ID"
"66 of 5914 (1.12%)"|12552|3100_3213387433|awin|"DKNY Saffiano neutral tote bag, Neutral"|"House of Fraser"|http://images.productserve.com/preview/0/3100/33/74/3213387433.jpg|190.00|0.00|http://www.awin1.com/pclick.php?p=3213387433&a=99908&m=3100|"Updated by ID"
"67 of 5914 (1.13%)"|12551|3100_3204981771|awin|"DKNY Saffiano neutral tote bag with pocket, Neutral"|"House of Fraser"|http://images.productserve.com/preview/0/3100/71/17/3204981771.jpg|219.00|0.00|http://www.awin1.com/pclick.php?p=3204981771&a=99908&m=3100|"Updated by ID"
"68 of 5914 (1.15%)"|12550|3100_3204981773|awin|"DKNY Saffiano black medium tote bag, Black"|"House of Fraser"|http://images.productserve.com/preview/0/3100/73/17/3204981773.jpg|169.00|0.00|http://www.awin1.com/pclick.php?p=3204981773&a=99908&m=3100|"Updated by ID"
"69 of 5914 (1.17%)"|12549|3100_3213387423|awin|"DKNY Saffiano black large double zip tote bag, Black"|"House of Fraser"|http://images.productserve.com/preview/0/3100/23/74/3213387423.jpg|205.00|0.00|http://www.awin1.com/pclick.php?p=3213387423&a=99908&m=3100|"Updated by ID"
"70 of 5914 (1.18%)"|12548|3100_3213387283|awin|"DKNY Quilted nappa neutral medium tote bag, Neutral"|"House of Fraser"|http://images.productserve.com/preview/0/3100/83/72/3213387283.jpg|205.00|0.00|http://www.awin1.com/pclick.php?p=3213387283&a=99908&m=3100|"Updated by ID"
"71 of 5914 (1.20%)"|12547|3213388037|awin|"Dkny Pebble Black Tote Bag, Black"||||||"Not Found"
"72 of 5914 (1.22%)"|12546|3207811129|awin|"Dkny Greenwich Tan Tote Bag, Tan"||||||"Not Found"
"73 of 5914 (1.23%)"|12545|3100_3207811133|awin|"DKNY Greenwich black tote bag, Black"|"House of Fraser"|http://images.productserve.com/preview/0/3100/33/11/3207811133.jpg|215.00|0.00|http://www.awin1.com/pclick.php?p=3207811133&a=99908&m=3100|"Updated by ID"
"74 of 5914 (1.25%)"|12544|3200412489|awin|"Dkny French Grain Neutral Large Chain Cross Body Bag, Neutral"||||||"Not Found"
"75 of 5914 (1.27%)"|12543|3198675103|awin|"Dkny French Grain Black Large Chain Cross Body Bag, Black"||||||"Not Found"
"76 of 5914 (1.29%)"|12542|3100_3213388011|awin|"DKNY Embossed patent street tan tote bag, Tan"|"House of Fraser"|http://images.productserve.com/preview/0/3100/11/80/3213388011.jpg|85.00|0.00|http://www.awin1.com/pclick.php?p=3213388011&a=99908&m=3100|"Updated by ID"
"77 of 5914 (1.30%)"|12541|3100_3213388029|awin|"DKNY Embossed patent street black tote bag, Black"|"House of Fraser"|http://images.productserve.com/preview/0/3100/29/80/3213388029.jpg|85.00|0.00|http://www.awin1.com/pclick.php?p=3213388029&a=99908&m=3100|"Updated by ID"
"78 of 5914 (1.32%)"|12540|3100_3204981781|awin|"DKNY Crosby gold tote bag, Gold"|"House of Fraser"|http://images.productserve.com/preview/0/3100/81/17/3204981781.jpg|265.00|0.00|http://www.awin1.com/pclick.php?p=3204981781&a=99908&m=3100|"Updated by ID"
"79 of 5914 (1.34%)"|12539|3213387415|awin|"Dkny Coated Logo Tan Tote Bag, Tan"||||||"Not Found"
"80 of 5914 (1.35%)"|12538|3213387407|awin|"Dkny Coated Logo Brown Reversible Tote Bag, Brown"||||||"Not Found"
"81 of 5914 (1.37%)"|12537|3100_3213388017|awin|"DKNY Coated logo black tote bag, Black"|"House of Fraser"|http://images.productserve.com/preview/0/3100/17/80/3213388017.jpg|80.00|0.00|http://www.awin1.com/pclick.php?p=3213388017&a=99908&m=3100|"Updated by ID"
"82 of 5914 (1.39%)"|12536|3100_3213387303|awin|"DKNY Black large scarf tote bag, Black"|"House of Fraser"|http://images.productserve.com/preview/0/3100/03/73/3213387303.jpg|205.00|0.00|http://www.awin1.com/pclick.php?p=3213387303&a=99908&m=3100|"Updated by ID"
"83 of 5914 (1.40%)"|12535|3100_3198675139|awin|"DKNY Tribeca neutral double zip tote bag, Neutral"|"House of Fraser"|http://images.productserve.com/preview/0/3100/39/51/3198675139.jpg|250.00|0.00|http://www.awin1.com/pclick.php?p=3198675139&a=99908&m=3100|"Updated by ID"
"84 of 5914 (1.42%)"|12534|3162724793|awin|"Dkny Saffino Natural Tote Bag, Natural"||||||"Not Found"
"85 of 5914 (1.44%)"|12533|3100_3162724795|awin|"DKNY Saffino light pink tote bag, Light Pink"|"House of Fraser"|http://images.productserve.com/preview/0/3100/95/47/3162724795.jpg|205.00|0.00|http://www.awin1.com/pclick.php?p=3162724795&a=99908&m=3100|"Updated by ID"
"86 of 5914 (1.45%)"|12532|3100_3160924715|awin|"DKNY Saffiano tan chain tote bag, Tan"|"House of Fraser"|http://images.productserve.com/preview/0/3100/15/47/3160924715.jpg|124.00|155.00|http://www.awin1.com/pclick.php?p=3160924715&a=99908&m=3100|"Updated by ID"
"87 of 5914 (1.47%)"|12531|3202937585|awin|"Dkny Saffiano Pink Medium Tote Bag, Pink"||||||"Not Found"
"88 of 5914 (1.49%)"|12530|3100_3202937591|awin|"DKNY Saffiano orange medium tote bag, Orange"|"House of Fraser"|http://images.productserve.com/preview/0/3100/91/75/3202937591.jpg|169.00|0.00|http://www.awin1.com/pclick.php?p=3202937591&a=99908&m=3100|"Updated by ID"
"89 of 5914 (1.50%)"|12529|3100_3204981759|awin|"DKNY Saffiano orange large double zip tote bag, Orange"|"House of Fraser"|http://images.productserve.com/preview/0/3100/59/17/3204981759.jpg|245.00|0.00|http://www.awin1.com/pclick.php?p=3204981759&a=99908&m=3100|"Updated by ID"
"90 of 5914 (1.52%)"|12528|3204981763|awin|"Dkny Saffiano Green Medium Double Zip Tote Bag, Green"||||||"Not Found"
"91 of 5914 (1.54%)"|12527|3100_3160924711|awin|"DKNY Saffiano gold chain tote bag, Gold"|"House of Fraser"|http://images.productserve.com/preview/0/3100/11/47/3160924711.jpg|124.00|155.00|http://www.awin1.com/pclick.php?p=3160924711&a=99908&m=3100|"Updated by ID"
"92 of 5914 (1.56%)"|12526|3202937587|awin|"Dkny Saffiano Blue Medium Tote Bag, Blue"||||||"Not Found"
"93 of 5914 (1.57%)"|12512|5678_3182104203|awin|"ASOS PETITE Exclusive Biker Coat in Wool with Pockets - Berry"|ASOS|http://images.productserve.com/preview/8/5678/03/42/3182104203.jpg|65.00|65.00|http://www.awin1.com/pclick.php?p=3182104203&a=99908&m=5678|"Updated by ID"
"94 of 5914 (1.59%)"|12511|5678_3233420315|awin|"ASOS PETITE Cocoon Coat in Textured Wool - Mint"|ASOS|http://images.productserve.com/preview/8/5678/15/03/3233420315.jpg|85.00|85.00|http://www.awin1.com/pclick.php?p=3233420315&a=99908&m=5678|"Updated by ID"
"95 of 5914 (1.61%)"|12510|5678_3179953335|awin|"ASOS PETITE Coat with Biker Detail and Contrast Trim"|ASOS|http://images.productserve.com/preview/8/5678/35/33/3179953335.jpg|80.00|80.00|http://www.awin1.com/pclick.php?p=3179953335&a=99908&m=5678|"Updated by ID"
"96 of 5914 (1.62%)"|12509|3213134451|awin|"Asos Petite Ultimate Biker Jacket - Black"||||||"Not Found"
"97 of 5914 (1.64%)"|12508|5678_3299367105|awin|"ASOS PETITE Exclusive Long Line Duster Jacket - Stone"|ASOS|http://images.productserve.com/preview/8/5678/05/71/3299367105.jpg|60.00|60.00|http://www.awin1.com/pclick.php?p=3299367105&a=99908&m=5678|"Updated by ID"
"98 of 5914 (1.66%)"|12507|5678_3184334153|awin|"ASOS PETITE Bomber Jacket with Biker Detail - Black"|ASOS|http://images.productserve.com/preview/8/5678/53/41/3184334153.jpg|75.00|75.00|http://www.awin1.com/pclick.php?p=3184334153&a=99908&m=5678|"Updated by ID"
"99 of 5914 (1.67%)"|12506|2292_3188534981|awin|"Spot Jacquard Jacket"|"Precis Petite"|http://images.productserve.com/preview/2/2292/81/49/3188534981.jpg|69.00|149.00|http://www.awin1.com/pclick.php?p=3188534981&a=99908&m=2292|"Updated by ID"
"100 of 5914 (1.69%)"|12505|1134_3200596663|awin|"Womens Petite waterfall crepe jacket- Pink"|"Dorothy Perkins"|http://images.productserve.com/preview/4/1134/63/66/3200596663.jpg|31.50|45.00|http://www.awin1.com/pclick.php?p=3200596663&a=99908&m=1134|"Updated by ID"
"101 of 5914 (1.71%)"|12504|1134_3200596667|awin|"Womens Petite waterfall crepe jacket- Khaki"|"Dorothy Perkins"|http://images.productserve.com/preview/4/1134/67/66/3200596667.jpg|31.50|45.00|http://www.awin1.com/pclick.php?p=3200596667&a=99908&m=1134|"Updated by ID"
"102 of 5914 (1.72%)"|12503|2289_3285808415|awin|"Petite One Button Jacket"|"Jacques Vert"|http://images.productserve.com/preview/9/2289/15/84/3285808415.jpg|127.20|159.00|http://www.awin1.com/pclick.php?p=3285808415&a=99908&m=2289|"Updated by ID"
"103 of 5914 (1.74%)"|12502|2289_3196541609|awin|"Petite 1 Ribbon Button Jacket"|"Jacques Vert"|http://images.productserve.com/preview/9/2289/09/16/3196541609.jpg|127.20|159.00|http://www.awin1.com/pclick.php?p=3196541609&a=99908&m=2289|"Updated by ID"
"104 of 5914 (1.76%)"|12468|1685_3167381195|awin|"Petite ladies funnel neck check coat  - Black and White"|M&Co|http://images.productserve.com/preview/5/1685/95/11/3167381195.jpg|85.00|0.00|http://www.awin1.com/pclick.php?p=3167381195&a=99908&m=1685|"Updated by ID"
"105 of 5914 (1.78%)"|12461|3100_3199458449|awin|"DKNY Tribeca black double zip tote bag, Black"|"House of Fraser"|http://images.productserve.com/preview/0/3100/49/84/3199458449.jpg|250.00|0.00|http://www.awin1.com/pclick.php?p=3199458449&a=99908&m=3100|"Updated by ID"
"106 of 5914 (1.79%)"|12460|3123103269|awin|"Dkny Soft Saffiano Black Medium Tote Bag, Black"||||||"Not Found"
"107 of 5914 (1.81%)"|12459|3100_3162724789|awin|"DKNY Saffino black tote bag, Black"|"House of Fraser"|http://images.productserve.com/preview/0/3100/89/47/3162724789.jpg|205.00|0.00|http://www.awin1.com/pclick.php?p=3162724789&a=99908&m=3100|"Updated by ID"
"108 of 5914 (1.83%)"|12458|3100_3202937593|awin|"DKNY Saffiano black tote bag, Black"|"House of Fraser"|http://images.productserve.com/preview/0/3100/93/75/3202937593.jpg|205.00|0.00|http://www.awin1.com/pclick.php?p=3202937593&a=99908&m=3100|"Updated by ID"
"109 of 5914 (1.84%)"|12457|3100_3202937597|awin|"DKNY Saffiano black tote bag with pocket, Black"|"House of Fraser"|http://images.productserve.com/preview/0/3100/97/75/3202937597.jpg|219.00|0.00|http://www.awin1.com/pclick.php?p=3202937597&a=99908&m=3100|"Updated by ID"
"110 of 5914 (1.86%)"|12456|3100_3204981753|awin|"DKNY Saffiano black large double zip tote bag, Black"|"House of Fraser"|http://images.productserve.com/preview/0/3100/53/17/3204981753.jpg|245.00|0.00|http://www.awin1.com/pclick.php?p=3204981753&a=99908&m=3100|"Updated by ID"
"111 of 5914 (1.88%)"|12455|3100_3202937581|awin|"DKNY Greenwich black tote bag, Black"|"House of Fraser"|http://images.productserve.com/preview/0/3100/81/75/3202937581.jpg|225.00|0.00|http://www.awin1.com/pclick.php?p=3202937581&a=99908&m=3100|"Updated by ID"
